productId,Savings$,Sale_price$,Orig_price$,Item,description,productCategory,customerRating,numReviews,brand,initialQuantity,quantity,standardUpc,imageUrl
2553234V29IL,20.0,79.0,99.0,"Belkin Dual Band AX1800 Wifi 6 Router, 1.8 Gbps, White (RT1800)","Dual band AX1800 wireless networking to handle 20+ devicesEnhanced WiFi speeds up to 1.8 GbpsCovers up to 1,500 sq ftWPA3 security, guest access, and parental controls",Network Routers,4.5,151.0,Belkin,8681,8681,00745883811571,https://i5.walmartimages.com/asr/96cffb9f-f248-4228-a328-f02cd895e7df.39ce47f4440fd0bd15ab1dba5db686be.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1VK783I42DBX,6.0,53.0,59.0,Corsair Void Elite Stereo Gaming Headset,Corsair Void Elite Stereo,Headsets,4.0,29.0,Corsair,400,400,00840006618744,https://i5.walmartimages.com/asr/c79ba519-917c-4fce-902c-2ef52ce0dbd8.c71e74205899e503249f02aa1a10fae9.png?odnHeight=200&odnWidth=200&odnBg=ffffff
385P31965USY,10.0,69.0,79.0,Razer Ornata Chroma - Mecha-Membrane Gaming Keyboard.,Razer Ornata Chroma Mechanical Membrane Keyboard,Computer Keyboards,4.7,37.0,Razer,142,142,00814855022670,https://i5.walmartimages.com/asr/0ce855a2-dcb7-4d0a-9884-040cf496263a_1.ad606ddbca2fe908713dca4ae13e4134.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1HJYMYZAJ8CP,190.0,259.99,449.99,Defender 4k Ultra HD Indoor & Outdoor Security Cameras Night Vision Mobile Viewing Motion Detection Cameras  Security for Home and Business (4 Cameras),4K Resolution Security Camera SystemMobile Viewing and RecordingNo Monthly Fees,Surveillance Cameras,4.5,613.0,Defender,637,637,00842751000034,https://i5.walmartimages.com/asr/6f466fb4-c4fa-425a-b561-270913b35859.cc3b08018b3c964e33945dccc9b5e3ad.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
44WN7JES71BS,12.0,37.99,49.99,Supersonic SC-3201BT-WD Retro 4-Band Radio and Cassette Player With (Wood),AM/FM/SW 1-2 world band receiver ; Cassette player ; Bluetooth(R) for streaming audio from compatible Bluetooth(R)-enabled devices; Built-in USB port and SD(TM) Card slot; MP3 playback ; 4 watt,Portable Radios,3.6,14.0,Supersonic,1333,1333,00639131632011,https://i5.walmartimages.com/asr/0df6c675-21c8-438c-a100-e8c7bd564ac5_1.7f7c1227b7cc4a6db363b0f8e6b36b51.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3D30P4TRR7A0,8.04,56.95,64.99,"ASUS PCE-AC56 Dual-Band AC1300 Wireless PCI-E Adapter with Heat Sink, Detachable Antennas",Key Features and Benefits:The easy way to upgrade any desktop PC to super-fast next-generation 802.11ac Wi-FiThe ASUS PCE-AC56 is a 802.11ac Wi-Fi PCI Express adapter which upgrades your desktop,Network Adapters,4.7,6.0,ASUS,520,520,00886227504763,https://i5.walmartimages.com/asr/1936c095-5c1f-479f-87d4-8e9d2e0e2b7c_1.7cf7de8b9931169b399b5ae58aed4e5d.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3GMTA1ZQUR79,10.0,69.99,79.99,HyperX Cloud Stinger Core Wireless 7.1 Gaming Headset for PC,Gaming-Grade Wireless with 7.1 Surround Sound: The wireless Cloud Stinger Core features a solid 2.4GHz gaming-grade wireless connection that provides freedom from cords in addition to 7.1 surround,Headsets,4.3,12.0,HyperX,5962,5962,00740617299809,https://i5.walmartimages.com/asr/46187f76-aea8-4496-994e-45c7046e1d2b.367aa136748ede85453413398ba8b21c.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2W1OF15FU56W,15.72,94.27,109.99,HyperX Alloy Origins - Mechanical Gaming Keyboard - Software-Controlled Light & Macro Customization - Compact Form Factor - Linear Switch - HyperX Red - RGB LED Backlit,HYPERXALLOY ORIGINS MECHANICAL,Computer Keyboards,5.0,10.0,HyperX,7443,7443,00740617288551,https://i5.walmartimages.com/asr/26b3ebce-52b3-439d-936b-51d10f2cd634_1.367b64c381e15b52d9fbb7e5adf9b896.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
15XZCXR9YDH3,10.0,29.99,39.99,"Link2Home Wireless Remote Control Electrical Outlet Switch for Household Appliances and Electronics; 5 Outlets, 2 Remotes","Easily turn ON/OFF electric devices all with the push of a buttonGreat for hard to reach appliances/devices and those with limited mobilityStrong operating range, up to 150'",Electrical Outlets,4.4,22.0,Link2Home,69,69,00818445020015,https://i5.walmartimages.com/asr/864051f5-6d1b-4fe3-9215-e70551b63ef9_1.0c52fb73b8cb0751d05dfa2b9b05f46b.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5ZCUWXVN8YN7,4.5,10.99,15.49,"Xiaomi Mi Smart Plug, 1-Pack",No hub requiredWork with Google AssistantWifi supported,Electrical Outlets,3.6,68.0,Xiaomi,875,875,00190997000678,https://i5.walmartimages.com/asr/13097a8a-2d19-466e-ba31-43590d767d00_1.5cd4706f4f787ff952243eb80ed36878.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1LDH2T3NW3LS,40.99,109.0,149.99,"SAMSUNG Galaxy Tab A Kids Edition 8"" 32GB WiFi Tablet Silver - SM-T290NZSKXAR",Screen/Display size : 8||Hard Drive/Data Storage : 2||Processor Cores : Quad Core,Tablet Computers,4.2,46.0,SAMSUNG,0,0,00887276355115,https://i5.walmartimages.com/asr/6150fbfa-e562-4be3-a496-f37f2307e235_1.b897477017306dcbf186b9329756108c.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
6YALYAQX1X7M,90.0,189.99,279.99,Defender Ultra HD 4K (8MP) 1TB Outdoor Wired Security Camera System with 2 Night Vision Cameras for Home & Business,4K Ultra HD Security Surveillance System 2 Cameras,Surveillance Cameras,4.6,474.0,Defender,653,653,00842751000164,https://i5.walmartimages.com/asr/664337f0-ea81-4fed-8555-776c45ded376.7a22eb5042a28aab01c22107104f2850.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
69DEB9CX92N7,60.0,99.99,159.99,"MobiCam DXR-M1 Baby Monitoring System w/ Smart Auto Tracking, Room temperature, Lullabies","Plug and play - ready to use, no setup required.Monitor securely and smoothly up to 1000ft away.Two-way audio allows for talkback and listening.View perfectly in total",Baby Monitors,4.3,21.0,MOBI,329,329,00891040702012,https://i5.walmartimages.com/asr/268ab5d0-3302-47b8-824a-81ed59c1d770_4.9d740aef1de4b1a5ff6fc2ab46fdf611.png?odnHeight=200&odnWidth=200&odnBg=ffffff
1JNC4KI9DNMM,100.0,499.99,599.99,Xiaomi Compact Smart Projector (1080p HD) Powered by Android TV,Mi Smart Compact Projector is a perfect choice as your home entertainment center. It delivers up to 120 inches of full HD quality image. The projector uses an LED light source with a brightness of up,Streaming Media Players,4.8,11.0,Xiaomi,35,35,00190997000814,https://i5.walmartimages.com/asr/a3300e2c-c50d-42e2-8fb2-1449ba491637.e296ab99084eaba06147d921a05f7766.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2IR3LZVYIMUP,30.0,169.99,199.99,"August Smart Lock + Connect, Satin Nickel","Features: -Total control. Lock and unlock your door, grant keyless access and keep track of who comes and goes, all from your August App.. -Upgrade your existing lock. Simply attaches to your existing",Hardware Locks,4.0,67.0,August Home,92,92,00853984006809,https://i5.walmartimages.com/asr/cc19de7f-bf1d-4369-a698-169c06bb3658_1.31ac54f413a1868797ee44be3e4732df.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1G3WO3K1QZ6V,7.99,22.0,29.99,"Corsair Gaming HARPOON RGB Gaming Mouse, Backlit RGB LED, 6000 DPI, Optical",Corsair HARPOON RGB Optical Gaming Mouse CH-9301011-NA,Computer Mice,4.2,50.0,Corsair,688,688,00843591088893,https://i5.walmartimages.com/asr/56879326-0643-4d93-943b-28d6b6794517_1.31144c3296dab14c6a4f561d89037b45.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1XR3U9QBAL8J,20.0,179.99,199.99,"SkylinkNet Smart Home Security Alarm System Kit Model SK-240 with Wireless Camera, Compatible with Alexa, Google Assistant and IFTTT",,default,4.7,278.0,Skylink,86,86,00623459201264,https://i5.walmartimages.com/asr/e4444157-c997-485a-8d71-6bd5871359af.bb725ba9e04b2991ae8eabc759ca763c.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1YPW1JCBZL1Y,10.0,29.99,39.99,HyperX Cloud Stinger Core Gaming Headset for PC,"Lightweight comfort; Immersive in-game audio; Durable, adjustable steel sliders; Convenient in-line audio controls; Noise-cancelling adjustable mic; Multi-platform compatibility",Headsets,4.7,22.0,HyperX,5540,5540,00740617291728,https://i5.walmartimages.com/asr/929a302f-faae-4406-99ef-8a9ee69cf5fc_1.90e00d5440f7827ce0e7a70757c10782.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
4EYHDE6TXXYO,60.0,169.99,229.99,"Acer 24"" 1080p DP HDMI DVI 144Hz 1ms NVIDIA GSYNC HD LCD Monitor - XF240H bmjdpr","24"" diagonal LED LCD screen16:9 aspect ratio1920 x 1080 resolutionCapable of displaying millions of colors",Computer Monitors,4.5,16.0,Acer,386,386,00888863618637,https://i5.walmartimages.com/asr/f2cfe98d-7aa6-4dd4-852e-e0ec675e595d_1.8db03eaaf23b9c48e1a73f7d0c8fc9bd.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
4PU9AMTBU9XT,251.58,448.41,699.99,"LG 27UL850-W 27"" UHD (3840 x 2160) IPS Display with VESA DisplayHDR 400","27"" UHD (3840 x 2160) IPS DisplayVESA DisplayHDR 400USB-C Type-C with 60W Power DeliverysRGB 99% Color Gamut3-Side Virtually Borderless Display",Computer Monitors,4.2,33.0,LG,347,347,00719192625655,https://i5.walmartimages.com/asr/476627c7-d263-499b-abf8-9f97e35d57cd_1.2817e259fc037b1843ceec919382579b.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
0YSXHJZKITS8,20.0,179.99,199.99,"Acer 24"" 1920x1080 HDMI DP 165hz 1ms Freesync HD LED Gaming Monitor - XF240QS","Resolution Matters! The 1920 x 1080 resolution of this LED monitor delivers excellent detail, making it perfect for advanced 1080p Full HD gaming, multimedia and productivity applications,",Computer Monitors,4.0,4.0,Acer,315,315,00193199557872,https://i5.walmartimages.com/asr/de0ce524-c95f-47f4-be13-5470baf52c2f.1e4207ca97120dd8ec70218e4d472231.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
32NRJJZRPEVQ,70.0,179.99,249.99,"MSI Optix MAG161V 15.6"" Full HD LCD Monitor - 16:9 - Gun Metal","Msi optix mag161v.15.6"" portable ips monitor.1920 x 1080 resolution.60hz refresh rate.Frameless bezel.Alumium alloy body.",Computer Monitors,3.7,3.0,MSI,903,903,00824142193839,https://i5.walmartimages.com/asr/d5d9a9dd-ef90-4b10-b998-7862fc753a9e_1.e49d135978378a801c132748baa88404.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
23YXHLHQSW21,35.99,114.0,149.99,"Onn 27"" 1920 x 1080 HDMI VGA 60hz 5ms HD LED Monitor","1080p high definition monitor gives you exquisitely detailed picture quality and stunning color deliveryHDMI connectivity ensures true digital contentMovies, games and even",Computer Monitors,3.4,151.0,onn.,1559,1559,00681131307918,https://i5.walmartimages.com/asr/da9adc3c-6719-4557-947f-093d67189612_2.3ed49b6481fb1318d50ec6bf1332513a.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
6GZGKWBV57IG,70.0,129.99,199.99,"Sceptre 27"" 1920x1080 VGA HDMI 75hz 5ms HD LCD Monitor - E275W-1920","LED display offers a vast array of rich colorsFast response timeMultiple ports: DVI, HDMI & VGA",Computer Monitors,4.3,438.0,Sceptre,1819,1819,00792343327097,https://i5.walmartimages.com/asr/a5574bfe-a22c-46ee-9b51-28d22233d560_1.415e5be3208017fede9f42ad75fcaf45.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
4EAWPR4K70W8,30.0,199.99,229.99,MSI Optix MAG240CR Widescreen Gaming LCD Monitor,"MSI Optix MAG240CR 24"" 1800R Curved Gaming Mointor. FreeSync. 1920 x 1080 (FHD) resolution. 144Hz refresh rate. 1ms response time. Non-Glare display. 1 HDMI (v2.0) 1 DisplayPort (v1.2) video input.",Computer Monitors,4.7,3.0,MSI,1496,1496,00824142204832,https://i5.walmartimages.com/asr/1284cf02-e054-4dd4-8bee-81bdfcd44eb7.c3621b6ef78f6146c450d594b30ed4e9.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2B2KKYB72N0E,99.01,229.99,329.0,"Night Owl 8 Channel 1080p Wired DVR, 6 Wired Cameras & 1TB HDD",,Surveillance Cameras,4.6,145.0,Night Owl,0,0,00816522023638,https://i5.walmartimages.com/asr/99bfea4e-684c-4216-a3e0-6ca77553689e.77f47f29dd9a0e16380ba35bed5137b7.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1RAW439UJ647,29.01,99.99,129.0,"Google Wifi - 1 Pack - Mesh Router Wifi, White",Smart & SimpleDual-Band AC1200Reliable mesh network ideal for small homesManage wifi with the Google Home app,Network Routers,4.4,496.0,Google,0,0,00842776100610,https://i5.walmartimages.com/asr/2b4f4b1e-e955-40e0-a479-d3be582990b9_1.a71776560e1e8a3c9911cdefc40b86d7.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2TKAOFHUHMQD,90.0,259.99,349.99,"MSI Optix G27CQ4 27"" WQHD Curved Gaming LCD Monitor - Black","MSI OPTIX G27CQ4 27"" 165Hz 2560x1440p(QHD) FreeSync",Computer Monitors,0.0,0.0,MSI,848,848,00824142195529,https://i5.walmartimages.com/asr/3e3a81f0-58c5-4da9-81bf-e842b57861d4.18af398d7bc792425d3acabb95d4726c.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2C1R8WKEFT6O,170.0,629.99,799.99,"SAMSUNG 34"" Class Widescreen WQHD PLS Panel (3440 x 1440) Curved Monitor - LC34J791WTNX/ZA","1500R Curved Widescreen (21:9 aspect ratio)100Hz Refresh Rate, 4ms Response TimeTwo Thunderbolt 3 (TBT3) ports",Computer Monitors,3.4,31.0,SAMSUNG,49,49,00887276261430,https://i5.walmartimages.com/asr/b92fae42-c767-4764-aecb-1b56fc949ae2_1.6c5d1dd40a24bbac11c9bf2355691f72.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5Q1EZ67OI3MO,50.0,449.99,499.99,"Samsung 32"" Class Curved Wide Screen 4K UHD ( 3840 x 2160) Monitor- LU32R590CWNXZA","1500R Curved Screen4K UHD (3840 x 2160)60Hz Refresh Rate, 4ms Response Time",Computer Monitors,3.2,50.0,SAMSUNG,16,16,00887276301075,https://i5.walmartimages.com/asr/7707f142-c4a0-4b4f-9d18-9c1bae073da3_1.05dcd4091c5b4f6310e9c441ca63991d.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
4MZ39UE5R78G,130.0,319.99,449.99,"MSI Optix MAG321CQR - LED monitor - curved - 31.5"" - 2560 x 1440 WQHD @ 144 Hz - VA - 300 cd/m - 3000:1 - 1 ms - HDMI, DisplayPort","MSI Optix MAG321CQR 31.5"" LED LCD Monitor - 16:9 - 1 ms MPRT - 2560 x 1440 - 16.7 Million Colors - 300 Nit - WQHD - HDMI - DisplayPort - USB",Computer Monitors,5.0,8.0,MSI,2002,2002,00824142171110,https://i5.walmartimages.com/asr/360703fa-80d1-468a-8899-d7a8fb8be2a8_1.3703f8bb390cd83c3bb83d45905f91ed.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5A53UWU3HCAF,96.0,303.99,399.99,"SAMSUNG 32"" UJ590 Widescreen UHD LED Monitor - LU32J590UQNXZA","4K UHD (3840 x 2160)60Hz Refresh Rate, 4ms Response TimeAMD FreeSync",Computer Monitors,4.0,38.0,SAMSUNG,246,246,00887276263533,https://i5.walmartimages.com/asr/1e3d7f6f-75df-45b2-b83e-62aaba1cd66c_1.a5e6a0afc7911b5d9ebda6358e804e51.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3N8R6YPQGJLK,180.07,329.99,510.06,Optix MAG341CQ Widescreen LCD Monitor,"MSI Optix MAG341CQ 34"" LED LCD Monitor - 21:9 - 3440 x 1440 - 16.7 Million Colors - 250 Nit - 4K - DVI - HDMI - DisplayPort",Computer Monitors,4.7,3.0,MSI,955,955,00824142166697,https://i5.walmartimages.com/asr/862d3d1e-525b-4b5b-991e-c78348df6114_1.faba06602948b9f51868b5aa2b7ce47a.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1B7WIQID6ORY,130.0,369.0,499.0,"MSI Optix MAG342CQRV 34"" UW-QHD LED Curve Gaming LCD Monitor","MSI Optix MAG342CQRV 34"" UW-QHD LED Curve Gaming LCD Monitor",Computer Monitors,5.0,3.0,MSI,109,109,00824142213933,https://i5.walmartimages.com/asr/d2c1fce0-e3c6-452e-9e5e-b50ae859420b.a67d13e53d2912c7b233cc4cb74ac287.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
61QJIRC5TQXS,40.0,259.99,299.99,"SAMSUNG 27"" WQHD Gaming Monitor With 1000R Curved Screen HDR - LC27G55TQWNXZA","1000R Curved Screen144Hz Refresh Rate, 1ms Response TimeAMD FreeSync",Computer Monitors,3.7,21.0,SAMSUNG,154,154,00887276450773,https://i5.walmartimages.com/asr/7f6ab306-bef0-4e1a-921e-b89f8e60a6c6.7af60807c2df14e18be49d9ad4238de8.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3HA0QUC2RRXU,32.0,157.99,189.99,"Mad Catz EGO Arcade FightStick, Black",MAD CATZ THE AUTHENTIC EGO,Video Game Controllers,0.0,0.0,Mad Catz,4,4,00812137031143,https://i5.walmartimages.com/asr/4374f9b4-5da3-40b4-8674-42887ac23a43.b2a3f675e7dff31568d2b9734f6e901b.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
64DLU3947NB4,80.0,99.99,179.99,"Sceptre 24"" 1080p HDMI VGA 75hz 5ms HD LCD Monitor - E248W-1920","24"" diagonal LCD screen16:9 aspect ratio1920 x 1080 Full HD resolutionCapable of displaying millions of colors22.68 (L) x 7.56 (W) x 16.73 (H) Inches",Computer Monitors,4.3,733.0,Sceptre,1513,1513,00792343323891,https://i5.walmartimages.com/asr/5a01f77b-de2c-4456-958e-37508563e94e_2.e986dd3cade2b1100f4c1ba83398ba90.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3WR7Q9ZOPWT4,32.17,187.82,219.99,Mad Catz MR05DCINBL01 R.A.T. PRO X3 Optical Gaming Mouse - Black,"General InformationOptical gaming mouse offers style, comfortable feel and enhanced performance that's also light and super-strong. Titanium screw fittings and a carbon fiber thumb-plate further",Computer Mice,0.0,0.0,Mad Catz,273,273,00812137030139,https://i5.walmartimages.com/asr/082a7535-6595-4307-ade9-3824f7c07cdf.3e401b86685fadcd50c79fb64ed63c56.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1L80N6MBOWST,62.0,40.0,102.0,Off 365 Home Spanish Medialess; 6GQ-00886,"Microsoft Office 365 Home - Box pack (1 year) - up to 6 people - medialess, P4 - Win, Mac, Android, iOS - Spanish - Puerto Rico, United States",Computer Software,5.0,2.0,Microsoft,17,17,00889842329445,https://i5.walmartimages.com/asr/815877b3-f647-4ad3-abb2-fca7515ef130_1.924ce75744b61d75f273450de7aac961.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
6NR8HN1DB0TI,40.28,28.7,68.98,Off 365 Personal Spanish Medialess; QQ2-00725,"For use on multiple PCs/Macs, tablets, and phones including Windows, iOS, and Android); 1TB OneDrive cloud storage; Ransomware detection and file recovery; Securely sync and share; Collaborate on",Computer Software,0.0,0.0,Microsoft,27,27,00889842329209,https://i5.walmartimages.com/asr/815877b3-f647-4ad3-abb2-fca7515ef130_1.924ce75744b61d75f273450de7aac961.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5E2FR6338RHU,151.34,104.64,255.98,Office Home and Business 2019 Spanish Medialess; T5D-03223,"One-time purchase for 1 device; Classic 2019 versions of Word, Excel, PowerPoint, OneNote, Outlook; Install on 1 PC; Microsoft support included for 60 days at no extra cost; Licensed for home and",Computer Software,0.0,0.0,Microsoft,24,24,00889842336993,https://i5.walmartimages.com/asr/815877b3-f647-4ad3-abb2-fca7515ef130_1.924ce75744b61d75f273450de7aac961.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
72QCW74K09ID,70.0,229.0,299.0,"ASUS MG248QR 24"" Full HD 1ms 144Hz DP HDMI FreeSync/Adaptive Sync Eye Care eSports Gaming Monitor","Asus MG248QR 24"" FullHD 1920x1080 144Hz 1ms FreeSync Gaming Monitor",Computer Monitors,4.3,31.0,ASUS,79,79,00889349680483,https://i5.walmartimages.com/asr/66d0d6ba-ecc2-44fd-9ce2-cc3cb0b7e9c1_1.c9eb4db03599eb60a673c5eaf67fbfe3.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3A9W4LY91PD4,10.11,39.88,49.99,Solo Duane Laptop Briefcase to Backpack Hybrid,SOLO HYBRID BRIEFCASE CONVERTS TO BACKPACK. BACKPACK STRAPS STAY IN A ZIPPERED C,Laptop Bags,4.4,18.0,Solo,139,139,00030918004319,https://i5.walmartimages.com/asr/5ae6748c-0d0d-4215-820a-79c803a444bc_3.7867a159b303e5fe05e06238610aa9c6.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2DT5KLPLZHX7,407.0,208.0,615.0,Microsoft Visio Professional 2019,"Teams can create, collaborate and share data-linked diagrams easily with ready-made templates and thousands of shapes, helping to simplify complex information. Quickly overlay data on top of your",Computer Software,0.0,0.0,Microsoft,34,34,00889842336238,https://i5.walmartimages.com/asr/924b28d6-a65b-445c-b707-699e223d82ac_1.8e42c9cf3f92df12505898fb6c625f61.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2OQ6L1Z4O4Q1,22.9,135.1,158.0,"SAMSUNG 24"" Class Curved Full HD (1920 x 1080) 60Hz 4ms FreeSync Monitor - LC24F396FHNXZA","1800R Curved ScreenFull HD (1920 x 1080)60Hz Refresh Rate, 4ms Response Time, AMD FreeSync",Computer Monitors,4.4,32.0,SAMSUNG,0,0,00887276210704,https://i5.walmartimages.com/asr/1a2ae388-1425-4597-b548-a0932601c58c.df1d80b2dc15b830d78177d8bc2e8a2a.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1XS4T0OIN6LZ,19.96,159.99,179.95,"Swiss Gear 'Patriot' Rolling Laptop Computer Case, Black",Designed for laptop computers with displays up to 17 inches.,Laptop Cases,4.8,103.0,SWISSGEAR,126,126,00000087177312,https://i5.walmartimages.com/asr/682dd519-cf13-497d-921a-893d4515adff_1.eb4f8de142620bdd0ddda703e36aa5a0.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
4GM1IV325C9D,84.01,175.98,259.99,"Microsoft Surface Dock 2, Black, SVS-00001","Microsoft Surface Dock 2, Black, SVS-00001",Laptop Docking Stations,5.0,1.0,Microsoft,557,557,00889842627039,https://i5.walmartimages.com/asr/1cb0c3d8-7b71-440a-a6da-1fe629aa5038.ebddeac31d17e64c3dba2c9f3e64be34.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
7IP9WUP6ZLL4,15.99,64.0,79.99,Logitech 1080p Pro Stream Webcam for HD Video Streaming and Recording at 30FPS,Compare with C922High definition video2 megapixel sensorIntegrate live images2 omnidirectional microphones,Webcams,4.3,190.0,Logitech,3355,3355,00097855135391,https://i5.walmartimages.com/asr/51ef9fc8-e9cd-4eda-98c5-ea820d779bf3_1.31a6df80a823fca97fbb979c7d2fde9c.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
4AFREG5A95XK,40.0,39.99,79.99,Lenovo 500 FHD Webcam - GXC0X89769,General InformationOverview A USB Video Class (UVC) compliant video camera designed for teleconferencing applications on desktop or laptop. It's a reliable digital video device to transfer video,Webcams,4.2,610.0,Lenovo,4774,4774,00194632854190,https://i5.walmartimages.com/asr/ab8b25c0-b378-4d27-8cc7-ba24676083db.f082defea7775d0c64cf24caf17fdd39.png?odnHeight=200&odnWidth=200&odnBg=ffffff
4BKCI70TS3WL,25.0,124.99,149.99,"LG 24"" 1920x1080 HDMI 75hz 1ms FreeSync Monitor - 24MK400H-B","24"" FHD (1920x1080) TN DisplayAMD FreeSync TechnologyDynamic Action SyncBlack StabilizerOn Screen ControlSmart Energy Saving",Computer Monitors,4.4,154.0,LG,418,418,00719192617490,https://i5.walmartimages.com/asr/1d923db1-4ce5-40a5-b971-683fa304f7c9_1.679ba5d38395bdedd55e4461b65028fa.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5GFU82THA613,40.0,359.99,399.99,"ASUS TUF Gaming VG32VQ1B 31.5inch Curved Monitor, WQHD (2560 x 1440), 165Hz (Supports 144Hz), 1ms, FreeSync Premium/Adaptive-sync, Extreme Low Motion Blur, HDR10, HDMI DisplayPort",31.5IN TUF GAMING VG32VQ1B,Computer Monitors,4.6,11.0,ASUS,592,592,00192876740798,https://i5.walmartimages.com/asr/1bb9ac7f-e480-44e7-a4f7-0c0142fc8c7c.700843e17c1bcc28b2cd15d2437999ad.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
6A02OFSLHSX1,200.8,149.19,349.99,"Sceptre IPS 27-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, Machine Black (E275W-FPT)","Sceptre IPS Monitor 27""FHD 75Hz Build-in Speakers Machine Black 2020 e275W-FPT",Computer Monitors,5.0,1.0,Sceptre,47,47,00792343327127,https://i5.walmartimages.com/asr/08f045fa-aca3-4c3c-8682-d16910ac1d9f.36d73cac42a696552060c920abbfa375.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
330S4YF15JS0,36.71,113.28,149.99,Logitech Pro Wireless Mouse,Logitech Pro Wireless Gaming Mouse with Esports Grade Performance,Computer Mice,4.4,42.0,Logitech,1214,1214,00097855137111,https://i5.walmartimages.com/asr/941894bd-1493-4db3-a320-66ca0655227f.71f60a32849c5fa9f0cf31fa870746c7.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3B3QCV7XW36F,495.87,899.99,1395.86,"Dell UltraSharp U3421WE - LED monitor - curved - 34.1"" (34.1"" viewable) - 3440 x 1440 WQHD @ 60 Hz - IPS - 300 cd/m - 1000:1 - 5 ms - 2xHDMI, DisplayPort, USB-C - speakers - with 3 years Advanced Exchange Basic Warranty",Dell,Computer Monitors,0.0,0.0,Dell,0,0,00884116381174,https://i5.walmartimages.com/asr/43838e76-6ad4-4dee-97fa-6b94a8574333.759224c9719b807167592d3fc2b9e07d.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
